Quality Attribute, Design Principle,Primary Metric,Secondary Metric, Teriary Metric, Project Level ValueAttribute_TestsTest,Attribute,SecondaryMetrics,MethodVisitorTest,MethodTest,ButtonHandler,generateCSV,DesignPrincipals,MethodVisitor,PrimaryMetrics,AttributeTest,MainTest,ClassTest,JDTree,TestJDTree,StatementVisitor,Activator,GenerateStyles,Calculator,MurgePulledValues,PerformanceTest,StatementTest,calculateValues,DeclarationVisitor,TertiaryMetrics,DeclarationVisitorTest,MetricClasses,AttributeVisitorTest,QualityAttributes,test,Statement,ClassMetrics,ClassMetricsTest,Method,CAMValues,PulledValuesTest,PulledValues,GenerateHTML,TestHandler,NodeType,StatementVisitorTest,AttributeVisitor,Class,CommentVisitor,ASTUtility,

,,Least Commom Mechanism (LCM),,,,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,90.02222222222223,
,,,Writability via Critical Classes (WCC),,45.0,
,,,,Critical Classes Coupling (CCC),0.0,
,,,,Critical Serialized Classes Proportion (CSCP),0.0,
,,,,Critical Superclasses Inheritance (CSI),0.0,
,,,,Unused Critical Accessor Class (UCAC),45.0,
,,,Readability of Critical Classes (RCC),,45.022222222222226,
,,,,Reflection Package Boolean (RPB),0.0,
,,,,Composite-Part Critical Classes (CPCC),0.0,
,,,,Critical Classes Extensibility (CCE),45.0,
,,,,Critical Design Proportion (CDP),0.022222222222222223,
,,,,Critical Superclasses Proportion (CSP),0.0,

